form	lemma	POS	morph
bailiu	bailiu	ADVgen	NOMB.=s|GENRE=m|CAS=n
en	ẹn	PRE	MORPH=empty
Fransa	Fransa	NOMpro	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
X	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
una	uṉ	NOMpro	NOMB.=s|GENRE=f|CAS=n
chausas	causa	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a2	PRE	MORPH=empty
maitre	maestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
W	W	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
Avernhe	Avernhe	NOMpro	NOMB.=s|GENRE=f|CAS=r
per	pẹr	NOMcom	MORPH=empty
so	so	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
que	que2	CONsub	MORPH=empty
se	sẹ	CONsub	MORPH=empty
trabalhes	trabalhar	VERppe	NOMB.=s|GENRE=m|CAS=n
que	que2	CONsub	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pavage	pavatge	NOMcom	NOMB.=s|GENRE=f|CAS=r
vengues	venir	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a2	PRE	MORPH=empty
li	lo3	DETdef	NOMB.=s|GENRE=m|CAS=n
batir	bastir	VERinf	MORPH=empty
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
IIII	@num@	PROcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
per	pẹr	NOMcom	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vidimus	vidimus	NOMcom	NOMB.=s|GENRE=m|CAS=n
dal	da+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
pavage	pavatge	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Charelet	Charelet	NOMpro	NOMB.=s|GENRE=m|CAS=n
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XL	@num@	ADJord	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
que	que	CONsub	MORPH=empty
ac	avẹr	ADVgen	DEGRE=-
maitre	maestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
P	P	PRE	MORPH=empty
de	de	PRE	MORPH=empty
Gasujas	Gasujas	NOMpro	NOMB.=s|GENRE=m|CAS=n
per	pẹr	NOMcom	MORPH=empty
ajudar	ajudar	NOMpro	MORPH=empty
a	a2	PRE	MORPH=empty
pasar	pasar	VERinf	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
letra	lẹtra	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
dau	da+lo2	NOMpro	NOMB.=s|GENRE=m|CAS=r
cleirs	clẹrc	ADJqua	NOMB.=s|GENRE=m|CAS=n
per	pẹr	NOMcom	MORPH=empty
forsar	forsar	VERinf	MORPH=empty
tot	tọt	ADVgen	NOMB.=s|GENRE=n|CAS=r
los	lo2	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
abitans	abitan	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
i	i	PROadv	MORPH=empty
herant	ęser	VERppa	NOMB.=s|GENRE=m|CAS=r
eret	erẹ	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a2	PRE	MORPH=empty
en	ẹn	PRE	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
vila	vila	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
IIII	@num@	PROcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
faire	faire	VERinf	MORPH=empty
quortezia	cortezia	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
auz	a2+lo2	VERppe	NOMB.=s|GENRE=m|CAS=n
dal	da+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
palais	palatz	NOMcom	NOMB.=s|GENRE=m|CAS=n
Soma	sọma	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
LVI	@num@	DETdef	NOMB.=s|GENRE=m|CAS=n
£	liura	CONcoo	MORPH=empty
XVIII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
que	que	CONsub	MORPH=empty
paheis	pagar	NOMcom	NOMB.=s|GENRE=m|CAS=n
ho	a2+lo2	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
Fransa	Fransa	NOMpro	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
per	pẹr	NOMcom	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fait	fach	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
las	lo2	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
DC	@num@	NOMpro	NOMB.=s|GENRE=m|CAS=n
£	liura	CONcoo	MORPH=empty
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
tornes	tornes	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
trobet	trobar	VERppe	NOMB.=s|GENRE=m|CAS=r
hom	ọme	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a2	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
chamnhador	cambiadọr	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=m|CAS=n
dal	da+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
las	lo2	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
DC	@num@	NOMpro	NOMB.=s|GENRE=m|CAS=n
£	liura	CONcoo	MORPH=empty
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
IIII	@num@	PROcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
IX	@num@	ADJord	NOMB.=p|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
aresteront	arestar	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
a	a2	PRE	MORPH=empty
pagar	pagar	VERinf	MORPH=empty
chas	chas	NOMcom	NOMB.=s|GENRE=m|CAS=n
l	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
ota	ostal	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a2	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=m|CAS=n
hom	ọn	NOMcom	NOMB.=s|GENRE=m|CAS=n
prenian	prẹndre	NOMcom	NOMB.=s|GENRE=f|CAS=r
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vi	viṉ	VERcjg	MODE=imp|PERS.=2|NOMB.=s
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
de	de	PRE	MORPH=empty
papeir	papier	VERinf	NOMB.=s|GENRE=m|CAS=n
a	a2	PRE	MORPH=empty
metre	mẹtre	NOMcom	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
despensa	despẹnsa	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
LII	@num@	DETdef	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
XXVI	@num@	DETcar	NOMB.=p|GENRE=m|CAS=r
jorn	jọrn	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
rosi	rociṉ	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
W	Wmet	CONcoo	MORPH=empty
Tucarela	Tucarela	NOMpro	NOMB.=s|GENRE=m|CAS=n
menet	menar	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	ẹn2	PRE	MORPH=empty
Fransa	Fransa	NOMpro	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
£	liura	CONcoo	MORPH=empty
X	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
tan	tan	ADVgen	DEGRE=-
per	pẹr	NOMcom	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
letra	lẹtra	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
dal	da+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
pavage	pavatge	NOMcom	NOMB.=s|GENRE=f|CAS=r
e	e	CONcoo	MORPH=empty
ac	avẹr	ADVgen	DEGRE=-
las	lo3	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
D	D	PRE	MORPH=empty
Sistel	Sistel	VERppe	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Clarmont	Clarmont	NOMpro	NOMB.=s|GENRE=m|CAS=n
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
VIII	@num@	PROcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
chamnhe	cambi	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
las	lo2	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
XII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
£	liura	CONcoo	MORPH=empty
X	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XLI	@num@	ADJord	NOMB.=p|GENRE=m|CAS=n
£	liura	CONcoo	MORPH=empty
XIII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
quosteront	costar	VERppa	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
li	li3	DETdef	NOMB.=s|GENRE=m|CAS=n
sai	sai	VERcjg	MODE=imp|PERS.=2|NOMB.=s
de	de	PRE	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
glera	glęiza	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
en	ẹn2	PRE	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
metal	metal	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
achatemes	acaptar	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=p
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XX	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
II	@num@	PROcar	NOMB.=p|GENRE=m|CAS=n
letras	lẹtra	ADJqua	DEGRE=-
de	de	PRE	MORPH=empty
Fransa	Fransa	NOMpro	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
Jo	Jo	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Borseirs	Borseir	NOMpro	NOMB.=s|GENRE=m|CAS=n
aportet	aportar	VERcjg	NOMB.=s|GENRE=m|CAS=n
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
CX	@num@	PROdem	NOMB.=s|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lugeir	loguier	NOMpro	NOMB.=s|GENRE=m|CAS=n
P	P	PRE	MORPH=empty
Antoni	Antoni	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
II	@num@	PROcar	NOMB.=p|GENRE=m|CAS=n
ans	an	NOMcom	DEGRE=-
de	de	PRE	MORPH=empty
l	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
an	an	PRE	MORPH=empty
XVIII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
l	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
an	an	PRE	MORPH=empty
XIX	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XLV	@num@	ADJord	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
que	que	CONsub	MORPH=empty
ac	avẹr	ADVgen	DEGRE=-
D	D	PRE	MORPH=empty
de	de	PRE	MORPH=empty
Tieirn	Tiern	NOMpro	NOMB.=s|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
W	W	CONcoo	MORPH=empty
Bato	Bato	NOMcom	NOMB.=s|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
S	S	CONsub	DEGRE=-
Cepet	Cepet	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
nos	nọs	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
tengront	tenẹr	VERppa	NOMB.=s|GENRE=m|CAS=r
I	uṉ	PROcar	NOMB.=s|GENRE=m|CAS=r
jorn	jọrn	NOMcom	NOMB.=s|GENRE=m|CAS=r
davant	davan	ADVgen	DEGRE=-
mosen	mossenher	NOMcom	NOMB.=s|GENRE=m|CAS=n
P	P	PRE	MORPH=empty
Malhart	Malhart	NOMpro	NOMB.=s|GENRE=m|CAS=n
per	pẹr	NOMcom	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fait	fach	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
R	R	ADVgen	DEGRE=-
Bonis	Boni	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
V	@num@	PROper	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
que	que	CONsub	MORPH=empty
ac	avẹr	ADVgen	DEGRE=-
P	P	PRE	MORPH=empty
Patiseirs	Patiseirs	NOMpro	NOMB.=s|GENRE=m|CAS=n
per	pẹr	NOMcom	MORPH=empty
faire	faire	VERinf	MORPH=empty
los	lo2	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
trancriut	trascriut	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dauz	da+lo2	NOMcom	NOMB.=s|GENRE=m|CAS=n
atricles	article	NOMpro	NOMB.=s|GENRE=m|CAS=n
del	del	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
fait	fach	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
proprietat	proprietat	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
R	R	ADVgen	DEGRE=-
Bonis	Boni	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
jorn	jọrn	NOMcom	NOMB.=s|GENRE=m|CAS=r
desus	desus	ADVgen	DEGRE=-
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
IIII	@num@	PROcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
vi	viṉ	VERcjg	MODE=imp|PERS.=2|NOMB.=s
trames	tramẹtre	VERppe	NOMB.=p|GENRE=f|CAS=r
al	a2+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bailiu	bailiu	ADVgen	NOMB.=s|GENRE=m|CAS=n
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mart	martz2	VERppe	NOMB.=s|GENRE=m|CAS=n
apres	apręs	ADVgen	DEGRE=-
Saint_Antoni	Saint_Antoni	NOMpro	NOMB.=p|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
fo	ęser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
P	P	PRE	MORPH=empty
d	de	PRE	MORPH=empty
Antraiguas	Antraigas	NOMpro	NOMB.=s|GENRE=m|CAS=n
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
III	@num@	PROcar	NOMB.=p|GENRE=m|CAS=n
fromaiges	formatge	NOMpro	NOMB.=p|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
per	pẹr	NOMcom	MORPH=empty
pument	pimẹn	NOMcom	NOMB.=s|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
per	pẹr	NOMcom	MORPH=empty
pulas	pọla	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
que	que	CONsub	MORPH=empty
foront	ęser	ADVgen	DEGRE=-
trames	tramẹtre	VERppe	NOMB.=p|GENRE=f|CAS=r
al	a2+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
maitre	maestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
del	del	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Tenple	temple	NOMcom	NOMB.=s|GENRE=f|CAS=r
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mecre	męrcres	NOMcom	MORPH=empty
apres	apręs	ADVgen	DEGRE=-
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
Chandeloza	candelọza	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a2	PRE	MORPH=empty
sira	sire	VERcjg	NOMB.=s|GENRE=m|CAS=n
R	R	ADVgen	DEGRE=-
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
X	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
IX	@num@	ADJord	NOMB.=p|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
per	pẹr	NOMcom	MORPH=empty
I	uṉ	PROcar	NOMB.=s|GENRE=m|CAS=r
prezent	prezẹn2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donat	donar	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a2	PRE	MORPH=empty
maitre	maestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Chateugarneir	Chateugarneir	NOMcom	NOMB.=s|GENRE=m|CAS=n
quant	can	CONsub	MORPH=empty
sai	sai	VERcjg	MODE=imp|PERS.=2|NOMB.=s
venc	venir	NOMcom	NOMB.=s|GENRE=m|CAS=n
per	pẹr	NOMcom	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fait	fach	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
las	lo2	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
M	@num@	PROcar	PERS.=1|NOMB.=s|GENRE=m|CAS=r
£	liura	CONcoo	MORPH=empty
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lus	lus	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
apres	apręs	ADVgen	DEGRE=-
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
Chandeloza	candelọza	NOMpro	NOMB.=s|GENRE=m|CAS=n
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XII	@num@	DETcar	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
quonils	conil	VERppe	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
foront	ęser	ADVgen	DEGRE=-
donat	donar	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a2	PRE	MORPH=empty
sira	sire	VERcjg	NOMB.=s|GENRE=m|CAS=n
Robert	Robert	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Saint_Beneit	Saint_Beneit	NOMpro	NOMB.=p|GENRE=m|CAS=n
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
gor	jorn	NOMcom	DEGRE=-
de	de	PRE	MORPH=empty
Quaramantrant	caramantran	NOMpro	NOMB.=s|GENRE=m|CAS=n
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Gras	gras	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
VIII	@num@	PROcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
peso	peisọṉ	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
fo	ęser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
donat	donar	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
al	a2+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
chanseleir	cancelier	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Riom	Riom	NOMpro	NOMB.=s|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
a	a2	PRE	MORPH=empty
P	P	PRE	MORPH=empty
Borseir	Borseir	NOMpro	NOMB.=s|GENRE=m|CAS=n
que	que	CONsub	MORPH=empty
aporteront	aportar	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
letras	lẹtra	ADJqua	DEGRE=-
de	de	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
recreensa	recrezẹnsa	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dal	da+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bailiu	bailiu	ADVgen	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
las	lo2	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
M	@num@	PROcar	PERS.=1|NOMB.=s|GENRE=m|CAS=r
£	liura	CONcoo	MORPH=empty
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
XXVI	@num@	DETcar	NOMB.=p|GENRE=m|CAS=r
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
per	pẹr	NOMcom	MORPH=empty
I	uṉ	PROcar	NOMB.=s|GENRE=m|CAS=r
prezent	prezẹn2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
peso	peisọṉ	NOMcom	NOMB.=s|GENRE=m|CAS=n
trames	tramẹtre	VERppe	NOMB.=p|GENRE=f|CAS=r
a	a2	PRE	MORPH=empty
sira	sire	VERcjg	NOMB.=s|GENRE=m|CAS=n
R	R	ADVgen	DEGRE=-
e	e	CONcoo	MORPH=empty
al	a2+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bailiu	bailiu	ADVgen	NOMB.=s|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
a	a2	PRE	MORPH=empty
mosen	mossenher	NOMcom	NOMB.=s|GENRE=m|CAS=n
W	W	CONcoo	MORPH=empty
que	que2	CONsub	MORPH=empty
se	sẹ	CONsub	MORPH=empty
dineront	dinar	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
al	a2+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Tenple	temple	NOMcom	NOMB.=s|GENRE=f|CAS=r
lo	lo2	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
venre	vẹnre	NOMcom	NOMB.=s|GENRE=f|CAS=r
avant	avan	ADVgen	DEGRE=-
Saint_Gorgori	Sanh_Gregori	NOMpro	NOMB.=p|GENRE=m|CAS=n
Soma	sọma	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
£	liura	CONcoo	MORPH=empty
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
VI	@num@	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
d	denier	PRE	MORPH=empty
Item	item	NOMpro	NOMB.=s|GENRE=m|CAS=n
V	@num@	PROper	NOMB.=p|GENRE=m|CAS=n
s	sol	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
per	pẹr	NOMcom	MORPH=empty
la	lo2	DETdef	NOMB.=s|GENRE=f|CAS=n
trabalha	trebalha	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
al	a2+lo2	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
sen	senhọr	PRE	MORPH=empty
Bonet	Bonet	NOMcom	NOMB.=s|GENRE=m|CAS=r
Mazoeir	Mazoeir	NOMpro	NOMB.=s|GENRE=m|CAS=n
e	e	CONcoo	MORPH=empty
a	a2	PRE	MORPH=empty
Gacme	Jacme	NOMcom	NOMB.=s|GENRE=f|CAS=n
Sistel	Sistel	VERppe	NOMB.=s|GENRE=m|CAS=n
per	pẹr	NOMcom	MORPH=empty
anar	anar	VERinf	MORPH=empty
